name,database_id,degree_weighted,degree_total,betweenness_unweighted,betweenness_weighted,clustering_unweighted,clustering_weighted,connected_component,role
Philipp Zech,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13310,3,3,0.0,0.0,1.0,0.0434782608695652,0,core
Philipp von Styp-Rekowsky,4:a207e2fc-2358-4733-aaec-376a2c17a19b:707,2,2,0.0,0.0,1.0,0.0547791760823857,0,peripheral
Philippe Aniorté,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12844,3,3,0.0,0.0,1.0,0.0434782608695652,0,core
Andrew J. McAllister,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6613,1,1,0.0,0.0,0.0,0.0,585,broker
Philippe Grosjean,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12841,3,3,0.0,0.0,1.0,0.0595252630689557,0,core
Andrew J. Simmons,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11015,8,8,0.0,0.0,1.0,0.0463577579769974,0,core
Philippe Lalanda,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12056,3,3,0.0,0.0,1.0,0.0434782608695652,0,core
Andrew Le Gear,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12622,0,0,0.0,0.0,0.0,0.0,797,broker
Andrew Leigh,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12133,2,4,0.0,0.0,1.0,0.0869565217391304,0,peripheral
Philippe-Emmanuel Douziech,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3744,1,1,0.0,0.0,0.0,0.0,606,broker
Phillip H. Jones,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12862,4,4,0.0,0.0,1.0,0.0434782608695652,153,core
Phillip Heidegger,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9714,4,4,0.0,0.0,1.0,0.0434782608695652,0,core
Phillip Merlin Uesbeck,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2061,4,4,0.0,0.0,1.0,0.0434782608695652,0,core
Phillip T. Conrad,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7231,4,4,0.0,0.0,1.0,0.0434782608695652,157,core
Phoebe O. Toups Dugas,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10740,2,2,0.0,0.0,1.0,0.0434782608695652,512,peripheral
Phong Minh Vu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1651,3,12,0.0,0.0,1.0,0.1739130434782608,0,core
Phu X. Mai,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5558,3,6,0.0,0.0,1.0,0.1039699655901663,0,core
Phuoc Sang Nguyen,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13849,4,4,0.0,0.0,1.0,0.0581313348246338,0,core
Andrew Lukyamuzi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1417,2,2,0.0,0.0,1.0,0.0434782608695652,390,peripheral
Andrew M. Demetriou,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1482,1,1,0.0,0.0,0.0,0.0,0,broker
Andrew Markham,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12964,1,1,0.0,0.0,0.0,0.0,586,broker
Andrew Neeser,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10290,9,9,0.0,0.0,1.0,0.0434782608695652,38,core
Pierre Baldi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8105,7,7,0.0,0.0,1.0,0.0467632914302631,0,core
Pierre Bonvin,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1671,4,4,0.0,0.0,1.0,0.0536546466695982,0,core
Pierre Dewitte,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13033,6,6,0.0,0.0,1.0,0.0552000841164572,0,core
Pierre Graux,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11036,8,8,0.0,0.0,1.0,0.0490070425269441,0,core
Pierre Laperdrix,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6608,2,2,0.0,0.0,1.0,0.0434782608695652,0,peripheral
Pierre N. Robillard,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4384,1,2,0.0,0.0,0.0,0.0,731,broker
Pierre Poulin,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2744,2,2,0.0,0.0,1.0,0.0434782608695652,0,peripheral
Andrew O. Mellinger,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5963,11,11,0.0,0.0,1.0,0.0434782608695652,0,core
Pierre-Emmanuel Hladik,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8059,5,5,0.0,0.0,1.0,0.0434782608695652,123,core
Pierre-Jean Queval,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12717,1,1,0.0,0.0,0.0,0.0,0,broker
Andrew P. Black,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11932,4,4,0.0,0.0,1.0,0.0453617467383686,0,core
Pieter Bas,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10513,4,4,0.0,0.0,1.0,0.0434782608695652,0,core
Andrew P. French,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11191,5,5,0.0,0.0,1.0,0.0515747889724382,0,core
Pieter Vallen,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9511,5,5,0.0,0.0,1.0,0.0434782608695652,0,core
Andrew P. Martin,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5775,5,5,0.0,0.0,1.0,0.0434782608695652,112,core
Andrew Quinlan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4952,4,4,0.0,0.0,1.0,0.0434782608695652,0,core
Pille Pullonen,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10213,5,5,0.0,0.0,1.0,0.0434782608695652,128,core
Pim De Jong,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13256,4,4,0.0,0.0,1.0,0.0466829679007783,0,core
Pinar Muyan-Özçelik,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8649,0,0,0.0,0.0,0.0,0.0,1021,broker
Ping Chen,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11991,6,6,0.0,0.0,1.0,0.0434782608695652,0,core
Ping Luo 0004,4:a207e2fc-2358-4733-aaec-376a2c17a19b:167,7,7,0.0,0.0,1.0,0.0434782608695652,0,core
Ping Wang 0025,4:a207e2fc-2358-4733-aaec-376a2c17a19b:344,3,3,0.0,0.0,1.0,0.051991319593742,0,core
Andrew S. Miner,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10426,5,5,0.0,0.0,1.0,0.0434782608695652,0,core
Ping Yu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4346,6,6,0.0,0.0,1.0,0.0455135380295718,0,core
Andrew Smith,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8399,6,6,0.0,0.0,1.0,0.051889523661566,0,core
Pingfan Kong,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9434,4,4,0.0,0.0,1.0,0.0722206221706045,0,core
Pingping Li,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9393,7,7,0.0,0.0,1.0,0.0434782608695652,0,core
Pinhan Zhao,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2342,7,7,0.0,0.0,1.0,0.0467070937875139,33,core
Andrew Trenk,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1947,8,8,0.0,0.0,1.0,0.055726517715549,0,core
Pinyan Zhu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5318,4,4,0.0,0.0,1.0,0.0466829679007783,0,core
Piper Chester,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3774,3,3,0.0,0.0,1.0,0.051991319593742,0,core
Piyush Deshmukh,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1716,6,6,0.0,0.0,1.0,0.0434782608695652,0,core
Piyush Kumar,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11189,6,6,0.0,0.0,1.0,0.0442316552170865,0,core
Plinio Thomaz Aquino Junior,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13559,1,1,0.0,0.0,0.0,0.0,748,broker
Po-Chun Chang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5856,3,3,0.0,0.0,1.0,0.0434782608695652,0,core
Pochian Lee,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11655,15,15,0.0,0.0,1.0,0.0482182002478454,0,core
Pontus Johnson,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6403,3,6,0.0,0.0,1.0,0.0723420160189702,0,core
Andrew Walenstein,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7937,1,1,0.0,0.0,0.0,0.0,584,broker
Pooja N. Dixit,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1626,2,2,0.0,0.0,1.0,0.0627065030568438,0,peripheral
Pooja Rani 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4068,5,5,0.0,0.0,1.0,0.0434782608695652,0,core
Pooja Srinivas,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3109,5,5,0.0,0.0,1.0,0.0446083523908472,0,core
Poonam Yadav,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1511,5,5,0.0,0.0,1.0,0.0434782608695652,0,core
Pooyan Behnamghader,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4337,3,3,0.0,0.0,1.0,0.0627065030568438,0,core
Andrew Wallace,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9878,5,5,0.0,0.0,1.0,0.0434782608695652,0,core
Andrew Walters,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12567,4,4,0.0,0.0,1.0,0.0477347902316536,0,core
Potito Aghilar,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12869,3,3,0.0,0.0,1.0,0.0434782608695652,0,core
Poulami Debnath,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8051,2,2,0.0,0.0,1.0,0.099540368917681,0,peripheral
Pouria Derakhshanfar,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1199,4,4,0.0,0.0,1.0,0.0466829679007783,0,core
Pourya Shaker,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3158,2,2,0.0,0.0,1.0,0.0547791760823857,0,peripheral
Pouyeh Banijamali,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13235,3,3,0.0,0.0,1.0,0.0590875600395219,0,core
Prachi Mishra,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12195,12,22,0.0,0.0,1.0,0.0765470494057295,19,core
Pradeep Buddharaju,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3581,1,1,0.0,0.0,0.0,0.0,749,broker
Pradeep Waychal,4:a207e2fc-2358-4733-aaec-376a2c17a19b:22,4,6,0.0,0.0,1.0,0.0603558890194649,0,core
Pradeepkumar D. S,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6213,3,3,0.0,0.0,1.0,0.086046939183827,0,core
Pradeepkumar Duraisamy,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10172,2,2,0.0,0.0,1.0,0.099540368917681,0,peripheral
Pragya Kirti Gupta,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6450,1,1,0.0,0.0,0.0,0.0,603,broker
Prajish Prasad,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11264,1,1,0.0,0.0,0.0,0.0,548,broker
Prakhar Jain,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13404,3,3,0.0,0.0,1.0,0.047245232607172,0,core
Pranav Agrawal 0002,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8983,7,7,0.0,0.0,1.0,0.0461481815158809,0,core
Pranav Subramaniam,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6086,4,4,0.0,0.0,1.0,0.0699056609167948,0,core
Pranay Chawhan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13291,2,2,0.0,0.0,1.0,0.0434782608695652,405,peripheral
Prasad Kawthekar,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2713,4,4,0.0,0.0,1.0,0.0646465492624183,0,core
Prasanna Ratnakanthan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11016,8,8,0.0,0.0,1.0,0.0463577579769974,0,core
Prashant Chhabra,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5114,8,8,0.0,0.0,1.0,0.0456591951006216,0,core
Prashant Lawhatre,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10466,4,4,0.0,0.0,1.0,0.0531663963233469,0,core
Prashanta Saha,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9835,1,2,0.0,0.0,0.0,0.0,0,broker
Prasun Dewan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5123,1,1,0.0,0.0,0.0,0.0,691,broker
Pratap Lakshman,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5137,2,2,0.0,0.0,1.0,0.0690174370420956,0,peripheral
Prateek Mukhedkar,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12365,12,12,0.0,0.0,1.0,0.0528956902135823,19,core
Andrew White,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6805,7,7,0.0,0.0,1.0,0.0434782608695652,0,core
Pratibha Mishra,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4941,2,2,0.0,0.0,1.0,0.0434782608695652,0,peripheral
Pratyush Sahu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4843,3,3,0.0,0.0,1.0,0.0434782608695652,0,core
Praxis Weston,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2190,4,4,0.0,0.0,1.0,0.0477347902316536,0,core
Andrew Wood,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8582,2,2,0.0,0.0,1.0,0.0434782608695652,0,peripheral
Andrey Boytsov,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8676,8,8,0.0,0.0,1.0,0.0480129606268373,0,core
Preetish K. K,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13198,2,2,0.0,0.0,1.0,0.0434782608695652,522,peripheral
Preksha Nema,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9124,3,3,0.0,0.0,1.0,0.0434782608695652,0,core
Preksha Shukla,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8981,7,7,0.0,0.0,1.0,0.0461481815158809,0,core
Andrey Karnauch,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9227,2,4,0.0,0.0,1.0,0.1095583521647715,0,peripheral
Premek Brada,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13622,3,3,0.0,0.0,1.0,0.047245232607172,0,core
Andrey Kvochko,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6965,4,4,0.0,0.0,1.0,0.0434782608695652,160,core
Prerna Bihani,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12659,5,5,0.0,0.0,1.0,0.0446083523908472,0,core
Prerna Singh,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2690,5,5,0.0,0.0,1.0,0.0446083523908472,0,core
Priom Biswas,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12640,4,4,0.0,0.0,1.0,0.0574229256854353,0,core
Andrey N. Terekhov,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8189,5,5,0.0,0.0,1.0,0.0434782608695652,113,core
Priscila Engiel,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5439,3,3,0.0,0.0,1.0,0.0434782608695652,36,core
Priscila Rodriguez,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5876,3,3,0.0,0.0,1.0,0.047245232607172,0,core
Priscila Santiesteban,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2054,5,7,0.0,0.0,1.0,0.0643838035579513,0,core
Priscilla Kevin,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8497,8,8,0.0,0.0,1.0,0.0483115624624385,0,core
Priya Nagpurkar,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11118,4,4,0.0,0.0,1.0,0.0541442042940798,0,core
Priya Priya,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13455,5,5,0.0,0.0,1.0,0.0434782608695652,149,core
Priyadarshini,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13086,3,3,0.0,0.0,1.0,0.0434782608695652,343,core
Priyam Patel,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9153,3,3,0.0,0.0,1.0,0.0434782608695652,39,core
Priyan Vaithilingam,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6873,10,10,0.0,0.0,1.0,0.043729392318739,0,core
Priyanka Bose,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2382,8,8,0.0,0.0,1.0,0.0434782608695652,51,core
Andrey Rusakov,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4453,2,2,0.0,0.0,1.0,0.0434782608695652,0,peripheral
Priyanka Paul,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13680,4,4,0.0,0.0,1.0,0.0453617467383686,0,core
Priyanshi Gupta,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13267,5,5,0.0,0.0,1.0,0.0434782608695652,0,core
Priyavanshi Pathania,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13159,7,7,0.0,0.0,1.0,0.0621056662299676,0,core
Priysha Pradhan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9303,3,3,0.0,0.0,1.0,0.0695279757012638,0,core
Andrey Tarbeev,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10738,13,13,0.0,0.0,1.0,0.0436231443979347,1,core
Pu Yi 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11701,5,5,0.0,0.0,1.0,0.0457384439121293,0,core
Andrey Y. Shedko,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6963,4,4,0.0,0.0,1.0,0.0434782608695652,160,core
Puneet Sachdeva,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11187,6,6,0.0,0.0,1.0,0.0442316552170865,0,core
Purav Shah,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13323,6,6,0.0,0.0,1.0,0.0460420264945357,0,core
Purushottam Kar,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7097,4,4,0.0,0.0,1.0,0.047245232607172,0,core
Pushmeet Kohli,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11221,2,2,0.0,0.0,1.0,0.0434782608695652,549,peripheral
Puwei Wang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9336,4,4,0.0,0.0,1.0,0.0434782608695652,215,core
Pádraig O'Leary,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1793,2,2,0.0,0.0,1.0,0.0434782608695652,0,peripheral
Pär J. Ågerfalk,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8682,4,4,0.0,0.0,1.0,0.0434782608695652,181,core
Péter Garamvölgyi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10613,4,4,0.0,0.0,1.0,0.0434782608695652,0,core
Péter Gyimesi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11510,5,5,0.0,0.0,1.0,0.0434782608695652,0,core
Péter Hegedüs,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6298,5,5,0.0,0.0,1.0,0.0434782608695652,0,core
Péter Szécsi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5698,4,4,0.0,0.0,1.0,0.0434782608695652,203,core
Qais Noorshams,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11945,4,4,0.0,0.0,1.0,0.0434782608695652,222,core
Andrij Usov,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13268,4,4,0.0,0.0,1.0,0.0513049552395065,0,core
Andriy Shapochka,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3214,7,7,0.0,0.0,1.0,0.0585545976632985,0,core
Qi Gong,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1600,8,8,0.0,0.0,1.0,0.0438818649843088,0,core
Andrzej Ratkowski,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12454,2,2,0.0,0.0,1.0,0.0690174370420956,0,peripheral
Qi Ke,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4732,8,8,0.0,0.0,1.0,0.0434782608695652,48,core
Qi Luo,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10681,3,3,0.0,0.0,1.0,0.0434782608695652,0,core
Qi Pang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6349,2,2,0.0,0.0,1.0,0.0547791760823857,0,peripheral
Qi Qi 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8939,7,7,0.0,0.0,1.0,0.0434782608695652,74,core
Qi Shan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5192,3,3,0.0,0.0,1.0,0.0654969741019481,0,core
Qi Xie 0006,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1634,6,6,0.0,0.0,1.0,0.0556872001480983,0,core
András György 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10760,2,2,0.0,0.0,1.0,0.0434782608695652,0,peripheral
András Szabolcs Nagy,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3777,2,2,0.0,0.0,1.0,0.0627065030568438,0,peripheral
Qi Yu 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:774,5,9,0.0,0.0,1.0,0.0771917470268452,0,core
Qi Zhan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5721,5,5,0.0,0.0,1.0,0.0724874687559165,0,core
Qi Zhang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9135,3,3,0.0,0.0,1.0,0.0434782608695652,0,core
Qi Zhang 0020,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1266,9,9,0.0,0.0,1.0,0.0474748628570355,0,core
Qi Zhou,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5265,8,8,0.0,0.0,1.0,0.0465866084932867,0,core
Qi Zhou 0010,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4318,3,3,0.0,0.0,1.0,0.0547791760823857,0,core
Qian (Guenevere) Chen,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9912,4,4,0.0,0.0,1.0,0.0453617467383686,0,core
Qian Ren,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3014,6,6,0.0,0.0,1.0,0.0470203267246145,0,core
Qian Wang 0002,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10359,5,5,0.0,0.0,1.0,0.0482923615293823,0,core
András Vörös 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3055,4,4,0.0,0.0,1.0,0.0434782608695652,0,core
André Brechmann,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7141,4,8,0.0,0.0,1.0,0.0907234934767372,0,core
Qiang Duan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4708,5,5,0.0,0.0,1.0,0.045401085088293,0,core
Qiang Fu 0015,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8135,5,5,0.0,0.0,1.0,0.0621669673886467,0,core
André Luiz de Gusmão,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12634,3,3,0.0,0.0,1.0,0.047245232607172,0,core
André Luíz de Oliveira,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13513,3,3,0.0,0.0,1.0,0.051991319593742,114,core
Qiang Ke,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10674,3,3,0.0,0.0,1.0,0.051991319593742,0,core
Qiang Li,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4034,5,5,0.0,0.0,1.0,0.0484879370303656,0,core
Qiang Zeng 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3927,1,1,0.0,0.0,0.0,0.0,714,broker
Qiang Zhou,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1429,5,5,0.0,0.0,1.0,0.0434782608695652,0,core
André M. Pinheiro,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9274,4,4,0.0,0.0,1.0,0.0453617467383686,0,core
Qianlu Wang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7797,8,8,0.0,0.0,1.0,0.0438818649843088,0,core
Qianqian Wang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2867,1,1,0.0,0.0,0.0,0.0,0,broker
Qianshan Yu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9171,2,2,0.0,0.0,1.0,0.0434782608695652,7,peripheral
Qianwang Dai,4:a207e2fc-2358-4733-aaec-376a2c17a19b:369,11,22,0.0,0.0,1.0,0.0908268596001043,0,core
André Oliveira,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10454,5,5,0.0,0.0,1.0,0.0465651128116378,0,core
André Reichstaller,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3643,4,4,0.0,0.0,1.0,0.0453617467383686,80,core
Qiao Zhang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:84,5,5,0.0,0.0,1.0,0.0535533583616389,0,core
Qiaolin Qin,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11604,3,3,0.0,0.0,1.0,0.0434782608695652,0,core
Qiaomu Xue,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9791,0,0,0.0,0.0,0.0,0.0,1022,broker
Qiaozhu Mei,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1852,7,14,0.0,0.0,1.0,0.0898304918325253,0,core
Qibin Chen,4:a207e2fc-2358-4733-aaec-376a2c17a19b:433,5,5,0.0,0.0,1.0,0.0457384439121293,0,core
Qichang Wang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9205,7,7,0.0,0.0,1.0,0.0461481815158809,0,core
Qidong Zhao,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9740,6,6,0.0,0.0,1.0,0.0457384439121293,54,core
André Rodrigues Paris,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13657,1,1,0.0,0.0,0.0,0.0,587,broker
André Santos 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4858,3,3,0.0,0.0,1.0,0.0434782608695652,60,core
Qikang Liu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9059,4,4,0.0,0.0,1.0,0.0434782608695652,0,core
Qin Jia,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8695,2,2,0.0,0.0,1.0,0.0434782608695652,0,peripheral
Qinde Chen,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9613,5,5,0.0,0.0,1.0,0.0476612681308571,0,core
Qing Gao,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7074,7,7,0.0,0.0,1.0,0.0482445063002979,0,core
Qing Guo 0005,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7490,7,7,0.0,0.0,1.0,0.0477000689706504,0,core
André Silva 0002,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1768,2,2,0.0,0.0,1.0,0.0434782608695652,0,peripheral
André Souto,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4238,4,4,0.0,0.0,1.0,0.0453617467383686,0,core
Qing Liu 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13737,4,4,0.0,0.0,1.0,0.0574636548113403,0,core
Qing Rao,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8858,1,1,0.0,0.0,0.0,0.0,693,broker
Andrés Jiménez-Ramírez,4:a207e2fc-2358-4733-aaec-376a2c17a19b:689,2,2,0.0,0.0,1.0,0.0434782608695652,391,peripheral
Qing Wang 0016,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11881,5,5,0.0,0.0,1.0,0.0434782608695652,15,core
Qing Xue,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11482,5,5,0.0,0.0,1.0,0.0468685354334113,0,core
Qing Ye,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9086,37,37,0.0,0.0,1.0,0.0436259104922033,0,core
Qingchao Shen,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8036,7,7,0.0,0.0,1.0,0.0470024236443111,0,core
Qingchen Kong,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2366,4,4,0.0,0.0,1.0,0.0453617467383686,0,core
